"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"10100","Aberdeen, SD",".",".",".",".",".",".",".",".",".","22","7.3","66","20","."
"10300","Adrian, MI",".",".",".",".","0.08","0.064",".",".",".","17","7.9",".",".","."
"10420","Akron, OH","1.3","0.8",".",".","0.07","0.06","59","19","3","25","10.9",".",".","."
"10500","Albany, GA",".",".",".",".",".",".",".",".",".","30","11.6",".",".","."
"10580","Albany-Schenectady-Troy, NY","1","0.8",".",".","0.07","0.064","9","4","2","20","7.1",".",".","."
"10740","Albuquerque, NM","2.4","1.1","45","12","0.08","0.072","4","2","1","19","8.7","155","29","0.01"
"10780","Alexandria, LA",".",".",".",".",".",".",".",".",".","16","7.3",".",".","."
"10900","Allentown-Bethlehem-Easton, PA-NJ","1.5","1.1","43","13","0.09","0.068","81","14","1","34","10.3","42","12","."
"11020","Altoona, PA",".",".",".",".","0.07","0.065",".",".",".","33","12.2","36","14","."
"11100","Amarillo, TX",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"11140","Americus, GA",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"11180","Ames, IA",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"11260","Anchorage, AK","5.2","4",".",".",".",".",".",".",".","28","6.4","120","23","."
"11460","Ann Arbor, MI",".",".",".",".","0.08","0.066",".",".",".","19","9.2",".",".","."
"11540","Appleton, WI",".",".",".",".","0.08","0.067",".",".",".","22","8",".",".","."
"11620","Ardmore, OK",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"11640","Arecibo, PR",".",".",".",".",".",".",".",".",".",".",".",".",".","2.5"
"11660","Arkadelphia, AR",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"11700","Asheville, NC",".",".",".",".","0.07","0.064",".",".",".","18","8.4",".",".","."
"11780","Ashtabula, OH",".",".",".",".","0.08","0.07","29","6","1",".",".",".",".","."
"11900","Athens, OH",".",".",".",".",".",".",".",".",".","16","8.1",".",".","."
"12020","Athens-Clarke County, GA",".",".",".",".","0.07","0.06",".",".",".","28","9.7",".",".","."
"12060","Atlanta-Sandy Springs-Roswell, GA","1.7","1.2","43","9","0.1","0.071","9","2","1","20","10.4","34","18","0.01"
"12100","Atlantic City-Hammonton, NJ",".",".",".",".","0.08","0.07","7","2","0","22","8.6",".",".","."
"12260","Augusta-Richmond County, GA-SC",".",".",".",".","0.08","0.063","63","9","2","18","9.2","28","15","."
"12300","Augusta-Waterville, ME",".",".","31","4","0.08","0.065",".",".",".",".",".","34","13","."
"12420","Austin-Round Rock, TX","0.6","0.4",".","5","0.08","0.07","5","2","1","24","7.2","51","14","."
"12540","Bakersfield, CA","1.7","1.1","56","14","0.11","0.087",".",".",".","97","22.8","111","51","."
"12580","Baltimore-Columbia-Towson, MD","2.2","1.4","47","15","0.1","0.072","21","4","1","30","11.3","27","14","."
"12620","Bangor, ME",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"12660","Baraboo, WI",".",".",".",".","0.07","0.063",".",".",".","16","7.1","31","11","."
"12700","Barnstable Town, MA",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"12940","Baton Rouge, LA","2.1","1.8","48","10","0.1","0.069","27","7","2","25","9.9","68","23","."
"13020","Bay City, MI",".",".",".",".",".",".",".",".",".","16","7.5",".",".","."
"13140","Beaumont-Port Arthur, TX","0.7","0.5","33","6","0.08","0.067","50","13","1",".",".",".",".","."
"13180","Beaver Dam, WI","0.9","0.3",".",".","0.08","0.067","9","2","0","18","7.9","35","14","."
"13220","Beckley, WV",".",".",".",".",".",".",".",".",".","18","7.5",".",".","."
"13340","Bellefontaine, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0"
"13380","Bellingham, WA",".",".",".",".","0.05","0.043",".",".",".","18","6.7",".",".","."
"13460","Bend-Redmond, OR",".",".",".",".","0.06","0.056",".",".",".",".",".",".",".","."
"13540","Bennington, VT",".",".",".",".","0.07","0.062",".",".",".","15","6",".",".","."
"13620","Berlin, NH-VT",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"13740","Billings, MT",".",".",".",".",".",".","48","18","3",".",".",".",".","."
"13820","Birmingham-Hoover, AL","5.6","1.7",".",".","0.08","0.067","29","5","1","21","10.6","58","24","0.02"
"13860","Bishop, CA",".",".",".",".","0.08","0.07",".",".",".","39","8.1","424","27","."
"13900","Bismarck, ND",".",".","34","5","0.07","0.062","24","6","1","17","6.7","71","14","."
"13980","Blacksburg-Christiansburg-Radford, VA",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"14010","Bloomington, IL",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"14020","Bloomington, IN",".",".",".",".","0.07","0.068",".",".",".","22","9.8",".",".","."
"14260","Boise City, ID","3","1.4",".","11","0.1","0.074",".",".",".",".",".",".",".","0"
"14380","Boone, NC",".",".",".",".",".",".",".",".",".","14","7.1",".",".","."
"14460","Boston-Cambridge-Newton, MA-NH","1.8","1.2","50","18","0.09","0.073","31","7","2","20","9","50","19","0"
"14500","Boulder, CO",".",".",".",".","0.09","0.079",".",".",".","23","7.1","51","23","."
"14540","Bowling Green, KY","0.2","0.3",".",".","0.07","0.063","11","3","1","19","9.8",".",".","."
"14580","Bozeman, MT","6.1","1.1","33","2",".",".",".",".",".",".",".",".",".","."
"14660","Brainerd, MN",".",".",".",".","0.07","0.06",".",".",".","15","4",".",".","."
"14700","Branson, MO",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"14740","Bremerton-Silverdale, WA",".",".",".",".",".",".",".",".",".","13","4.7",".",".","."
"14860","Bridgeport-Stamford-Norwalk, CT","3.2","1.8","44","9","0.12","0.09","12","6","1","27","8.7","36","16","."
"15100","Brookings, SD",".",".",".",".","0.07","0.063",".",".",".","23","8.2","74","20","."
"15180","Brownsville-Harlingen, TX","1.5","0.8",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"15260","Brunswick, GA",".",".",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","1.9","1.3",".",".","0.08","0.071","20","9","3","20","8",".",".","."
"15500","Burlington, NC",".",".",".",".",".",".",".",".",".","21","8.6",".",".","."
"15540","Burlington-South Burlington, VT","1.6","0.9","31","7","0.07","0.062",".",".",".","16","6.1","19","7","."
"15580","Butte-Silver Bow, MT",".",".",".",".",".",".",".",".",".","58","10.4","77","22","."
"15620","Cadillac, MI",".",".","8","1","0.08","0.066",".",".",".","17","5.5",".",".","."
"15700","Cambridge, MD","0.4","0.3",".",".","0.08","0.068",".",".",".","18","7.2",".",".","."
"15860","CaÂ¤on City, CO",".",".",".",".",".",".",".",".",".",".",".","66","20","."
"15940","Canton-Massillon, OH","1.3","0.9",".",".","0.08","0.07",".",".",".","28","12",".",".","0.02"
"15980","Cape Coral-Fort Myers, FL",".",".",".",".","0.07","0.066",".",".",".",".",".","49","14","."
"16100","Carlsbad-Artesia, NM",".",".","17","2","0.08","0.069",".",".",".",".",".",".",".","."
"16180","Carson City, NV",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"16220","Casper, WY",".",".",".","6","0.08","0.065","38","18","2","13","4.3","38","16","."
"16300","Cedar Rapids, IA","2.7","1.2",".",".","0.07","0.06","25","5","1","24","9.8","55","22","."
"16540","Chambersburg-Waynesboro, PA",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","0.01"
"16580","Champaign-Urbana, IL","0.3","0.3",".",".","0.07","0.066","14","3","1",".",".",".",".","."
"16620","Charleston, WV",".",".",".",".","0.08","0.067","42","18","4","20","9.8",".",".","."
"16700","Charleston-North Charleston, SC",".",".","37","7","0.07","0.059","5","2","0",".",".","34","15","."
"16740","Charlotte-Concord-Gastonia, NC-SC","1.9","1.6","39","8","0.08","0.067","8","2","0","19","9.2","45","19","0"
"16820","Charlottesville, VA",".",".",".",".","0.07","0.06",".",".",".","19","7.6",".",".","."
"16860","Chattanooga, TN-GA",".",".",".",".","0.08","0.064",".",".",".","20","9.3","31","15","."
"16940","Cheyenne, WY","0.4","0.3","37","4","0.08","0.069","6","2","0","12","4.6","38","12","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","2.7","1.4","64","21","0.09","0.075","73","17","4","27","12.2","121","30","0.1"
"17020","Chico, CA","2","1.4","40","8","0.09","0.073",".",".",".","30","10.1","51","24","."
"17140","Cincinnati, OH-KY-IN","1.5","0.9","33","12","0.09","0.072","71","21","3","26","13.3","106","42","0.01"
"17200","Claremont-Lebanon, NH-VT",".",".",".",".","0.07","0.061",".",".",".","17","6.5",".",".","."
"17220","Clarksburg, WV",".",".",".",".",".",".",".",".",".","19","8.8",".",".","."
"17300","Clarksville, TN-KY",".",".",".",".","0.08","0.064","28","6","1","22","9.8","26","14","."
"17340","Clearlake, CA",".",".",".",".","0.07","0.059",".",".",".","8","3.9","20","9","."
"17380","Cleveland, MS",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"17460","Cleveland-Elyria, OH","7.8","4.6","53","13","0.08","0.07","119","31","4","26","12.2","95","41","0.06"
"17540","Clinton, IA",".",".",".",".","0.07","0.062","35","12","1","26","10.7",".",".","."
"17640","Coco, PR",".",".",".",".",".",".","30","11","4",".",".",".",".","."
"17820","Colorado Springs, CO","3.3","1.8",".",".","0.09","0.074","58","14","3","18","6",".",".","."
"17860","Columbia, MO",".",".",".",".","0.08","0.062",".",".",".",".",".",".",".","."
"17900","Columbia, SC","1.1","0.7",".","4","0.07","0.061","22","3","0","19","9","36","16","0"
"17980","Columbus, GA-AL",".",".",".",".","0.07","0.063",".",".",".","27","10",".",".","0.12"
"18140","Columbus, OH","1.6","1",".",".","0.08","0.073","13","5","1","24","10.7","41","22","0.01"
"18180","Concord, NH",".",".",".",".","0.07","0.065","17","6","1","15","7.5",".",".","."
"18260","Cookeville, TN",".",".",".",".",".",".",".",".",".","17","8.3",".",".","."
"18500","Corning, NY","0.4","0.4",".",".","0.07","0.061","8","4","0",".",".",".",".","."
"18580","Corpus Christi, TX",".",".",".",".","0.08","0.066","4","2","0","28","9.8","55","23","."
"18620","Corsicana, TX",".",".","28","4","0.09","0.074","30","7","1",".",".",".",".","."
"18780","Craig, CO",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"18860","Crescent City, CA",".",".",".",".",".",".",".",".",".",".",".","36","14","."
"18880","Crestview-Fort Walton Beach-Destin, FL",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"19000","Cullowhee, NC",".",".",".",".","0.07","0.067",".",".",".","16","8.1",".",".","."
"19100","Dallas-Fort Worth-Arlington, TX","2","1.5","49","12","0.1","0.085","16","3","1","26","12.9","93","30","0.08"
"19140","Dalton, GA",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.07","0.062",".",".",".","17","8.4",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL","1.2","0.7","39","7","0.07","0.06","15","4","1","26","10.4","136","44","."
"19380","Dayton, OH","1.8","1.2",".",".","0.09","0.07","16","5","1","23","10.9","32","18","0.01"
"19460","Decatur, AL",".",".",".",".","0.07","0.06",".",".",".","16","8.6",".",".","."
"19500","Decatur, IL",".",".",".",".","0.07","0.064","33","14","2",".",".",".",".","0.05"
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"19700","Deming, NM",".",".","29","4","0.07","0.067",".",".",".",".",".","58","16","."
"19740","Denver-Aurora-Lakewood, CO","5.7","2.5","68","24","0.11","0.085","38","11","2","29","8.7","97","34","0.02"
"19780","Des Moines-West Des Moines, IA","1.8","1.3","37","9","0.07","0.059","1","0","0","22","9","45","20","."
"19820","Detroit-Warren-Dearborn, MI","4.8","1.6","48","18","0.1","0.072","72","24","3","25","11","81","26","0.04"
"19860","Dickinson, ND",".",".",".",".","0.06","0.057","4","2","0","12","4.7",".",".","."
"19980","Dodge City, KS",".",".",".",".",".",".",".",".",".",".",".","30","8","."
"20020","Dothan, AL",".",".",".",".","0.07","0.061",".",".",".","18","8.3",".",".","."
"20100","Dover, DE",".",".",".",".","0.07","0.064",".",".",".","23","8.1",".",".","."
"20180","DuBois, PA",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI","4.6","1.4",".",".","0.07","0.059",".",".",".","19","7.7","59","24","0"
"20420","Durango, CO","1.7","1","35","6","0.08","0.072",".",".",".",".",".","38","20","."
"20500","Durham-Chapel Hill, NC",".",".",".",".","0.08","0.062","6","1","0","18","7.8","24","12","."
"20700","East Stroudsburg, PA",".",".",".",".","0.07","0.062",".",".",".","22","9.4",".",".","."
"20740","Eau Claire, WI",".",".",".",".","0.07","0.06",".",".",".","20","7.3","52","19","."
"20820","Effingham, IL",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"20940","El Centro, CA","5.2","3.9","62","13","0.11","0.08",".",".",".","27","13.3","289","52","0.02"
"20980","El Dorado, AR",".",".",".",".",".",".","20","4","2","21","9.6",".",".","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.07","0.062",".",".",".","21","9.8",".",".","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.06","0.055",".",".",".","19","9.5",".",".","."
"21220","Elko, NV",".",".",".",".",".",".",".",".",".",".",".","109","24","."
"21340","El Paso, TX","6.6","2.6","56","14","0.1","0.073","9","3","0","36","10.9",".",".","0.01"
"21500","Erie, PA","1.1","0.8","36","6","0.08","0.068","12","6","1","26","12.2","31","11","."
"21660","Eugene, OR",".",".",".",".","0.06","0.056",".",".",".","41","9.8","42","16","."
"21700","Eureka-Arcata-Fortuna, CA","1.3","0.8","26","3","0.05","0.046","1","1","0","23","6.7","51","19","."
"21740","Evanston, WY",".",".","14","2","0.07","0.065",".",".",".",".",".","39","9","."
"21780","Evansville, IN-KY","7","4.8","35","8","0.08","0.068","64","12","3","25","11.1","27","14","."
"21820","Fairbanks, AK","5.9","3.2",".",".","0.05","0.047","37","24","7","39","11.9","95","22","."
"21900","Fairmont, WV",".",".",".",".",".",".",".",".",".","18","9.3",".",".","."
"21980","Fallon, NV",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"22020","Fargo, ND-MN","0.8","0.3","36","4","0.07","0.059",".",".",".","18","7.2",".",".","."
"22100","Farmington, MO",".",".",".",".",".",".",".",".",".",".",".",".",".","0.08"
"22140","Farmington, NM",".",".","41","12","0.08","0.07","25","3","0","16","5","27","12","."
"22180","Fayetteville, NC",".",".",".",".","0.08","0.062",".",".",".","19","8.8","27","17","."
"22220","Fayetteville-Springdale-Rogers, AR-MO",".",".",".",".","0.07","0.066",".",".",".","20","9.3",".",".","."
"22280","Fernley, NV",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"22380","Flagstaff, AZ",".",".",".",".","0.08","0.069",".",".",".","10","5.4","27","16","."
"22420","Flint, MI",".",".",".",".","0.08","0.067",".",".",".","17","7.4",".",".","."
"22500","Florence, SC",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".","0.07","0.059",".",".",".","17","8.6",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","2.5","1.4",".",".","0.1","0.082",".",".",".","18","6.8","55","21","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".",".",".",".","25","10.7",".",".","."
"22840","Fort Payne, AL",".",".",".",".","0.07","0.062",".",".",".","19","9",".",".","."
"22900","Fort Smith, AR-OK",".",".","28","6","0.08","0.067",".",".",".","22","9.7","58","19","."
"23060","Fort Wayne, IN","1.9","1.8",".",".","0.07","0.062","6","2","0","26","11.5",".",".","."
"23420","Fresno, CA","3.3","2.2","61","14","0.12","0.095","5","2","1","66","17.1","107","45","0.01"
"23460","Gadsden, AL",".",".",".",".","0.07","0.06",".",".",".","19","9.2",".",".","."
"23500","Gaffney, SC",".",".",".",".","0.08","0.06",".",".",".",".",".",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"23580","Gainesville, GA",".",".",".",".",".",".",".",".",".","17","8.5",".",".","."
"23860","Georgetown, SC",".",".",".",".",".",".",".",".",".",".",".","60","18","."
"23900","Gettysburg, PA","0.8","0.7","20","2","0.08","0.067",".",".",".","25","10.4",".",".","."
"23940","Gillette, WY",".",".","52","9","0.07","0.061","37","17","1","14","4.8","118","24","."
"24060","Glenwood Springs, CO",".",".","38","6","0.08","0.069",".",".",".","9","3.9","35","18","."
"24140","Goldsboro, NC",".",".",".",".",".",".",".",".",".","22","10.6",".",".","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","21","7.6",".",".","."
"24300","Grand Junction, CO","1.4","0.9",".",".","0.07","0.066",".",".",".","40","8.8","53","19","."
"24340","Grand Rapids-Wyoming, MI","1.8","1",".",".","0.09","0.07","14","3","1","19","9","29","14","."
"24420","Grants Pass, OR",".",".",".",".",".",".",".",".",".","36","11.8",".",".","."
"24540","Greeley, CO","3","1.7",".",".","0.09","0.073",".",".",".","21","7.2","47","20","."
"24580","Green Bay, WI",".",".",".",".","0.08","0.068","76","13","2","22","7.7",".",".","."
"24660","Greensboro-High Point, NC",".",".",".",".","0.08","0.062",".",".",".","19","8.7","26","15","."
"24780","Greenville, NC",".",".",".",".","0.07","0.063",".",".",".","15","7.2",".",".","."
"24860","Greenville-Anderson-Mauldin, SC",".",".","45","8","0.07","0.061",".",".",".",".",".","29","13","."
"24940","Greenwood, SC",".",".",".",".","0.07","0.056",".",".",".",".",".",".",".","."
"25020","Guayama, PR",".",".",".",".",".",".",".",".",".",".",".","52","21","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".","33","4","0.08","0.064","27","4","1",".",".",".",".","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.08","0.067",".",".",".","25","9.8",".",".","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","16","7.5",".",".","."
"25260","Hanford-Corcoran, CA",".",".","46","10","0.1","0.085",".",".",".","68","18.2","124","50","."
"25420","Harrisburg-Carlisle, PA",".",".","21","3","0.08","0.068","9","3","0","40","12.1","59","21","."
"25460","Harrison, AR",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".","40","8","0.06","0.058","4","3","1","21","8.4",".",".","."
"25540","Hartford-West Hartford-East Hartford, CT","2.6","1.7",".","8","0.11","0.082",".",".",".","24","8.1","26","12","."
"25740","Helena, MT","0.4","0.3",".",".","0.06","0.054","2","1","0","24","7.4",".",".","."
"25840","Hermiston-Pendleton, OR",".",".",".",".","0.07","0.062",".",".",".","32","8",".",".","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.07","0.063","9","2","1","21","9.6","29","17","."
"25900","Hilo, HI",".",".",".",".",".",".","1219","246","30","23","13.3",".",".","."
"26020","Hobbs, NM",".",".","30","4","0.08","0.068",".",".",".","27","7.9","47","19","."
"26090","Holland, MI",".",".",".",".","0.1","0.078",".",".",".","18","7.8",".",".","."
"26300","Hot Springs, AR",".",".",".",".",".",".",".",".",".","22","9.5",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.08","0.065",".",".",".","15","7.2",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","2.8","1.9","58","13","0.11","0.084","35","8","1","24","12.2","80","31","0.01"
"26540","Huntington, IN",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH",".",".","30","6","0.08","0.065","22","16","2","20","9.4","74","23","0.01"
"26620","Huntsville, AL",".",".",".",".","0.08","0.064",".",".",".","16","8.6","37","15","."
"26820","Idaho Falls, ID",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"26860","Indiana, PA",".",".",".",".","0.08","0.072","66","16","3",".",".",".",".","0.01"
"26900","Indianapolis-Carmel-Anderson, IN","3.6","2.2","44","12","0.08","0.069","78","23","3","25","11.7","56","25","0.02"
"26960","Ionia, MI",".",".",".",".",".",".",".",".",".",".",".",".",".","0.06"
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","21","9","42","19","."
"27060","Ithaca, NY",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"27140","Jackson, MS","1.9","1.5",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"27180","Jackson, TN",".",".",".",".",".",".",".",".",".","18","8.5",".",".","."
"27220","Jackson, WY-ID","1.8","0.7",".",".","0.07","0.063",".",".",".","11","4.9","47","14","."
"27260","Jacksonville, FL","1.6","1.1","38","8","0.08","0.06","60","14","1",".",".","47","19","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.08","0.066","15","4","1",".",".",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","169","49","4","22","10.9","30","16","."
"27620","Jefferson City, MO",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"27780","Johnstown, PA","2","1.6","37","8","0.08","0.065",".",".",".","30","11.9","86","25","."
"27900","Joplin, MO",".",".",".",".","0.08","0.069",".",".",".",".",".","110","24","."
"27940","Juneau, AK",".",".",".",".",".",".",".",".",".","23","5.9","24","8","."
"27980","Kahului-Wailuku-Lahaina, HI",".",".",".",".",".",".",".",".",".","13","5.8",".",".","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.08","0.068",".",".",".","18","8.8",".",".","."
"28060","Kalispell, MT",".",".",".",".","0.06","0.054",".",".",".","29","8.5","77","22","."
"28140","Kansas City, MO-KS","2.2","1.7","48","13","0.09","0.071","156","51","6","21","10.1","57","25","0.01"
"28180","Kapaa, HI",".","1","32","2",".",".","25","10","1","11","3.9",".",".","."
"28300","Keene, NH",".","1.1",".",".","0.07","0.063",".",".",".","28","8.3",".",".","."
"28660","Killeen-Temple, TX",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"28700","Kingsport-Bristol-Bristol, TN-VA","2.8","0.9","64","11","0.08","0.063","85","19","3","16","8.5",".",".","0.05"
"28820","Kinston, NC",".",".",".",".","0.07","0.063",".",".",".","18","7.4",".",".","."
"28900","Klamath Falls, OR",".",".",".",".",".",".",".",".",".","50","13",".",".","."
"28940","Knoxville, TN","1.1","0.3",".",".","0.08","0.064",".",".",".","23","11.3","69","22","0.11"
"29060","Laconia, NH",".",".",".",".","0.07","0.06",".",".",".","12","5.2",".",".","."
"29100","La Crosse-Onalaska, WI-MN",".",".",".",".","0.07","0.061",".",".",".","18","8.3",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.08","0.066",".",".",".","18","7.9","74","22","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".","0.07","0.065",".",".",".","23","9.8",".",".","."
"29260","La Grande, OR",".",".",".",".",".",".",".",".",".",".",".","34","14","."
"29340","Lake Charles, LA",".",".","30","5","0.09","0.067","31","9","2","17","7.9",".",".","."
"29380","Lake City, FL",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".",".",".","86","21","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.08","0.064",".",".",".",".",".","52","14","."
"29540","Lancaster, PA",".",".","37","9","0.08","0.066",".",".",".","34","11.3","44","13","0.07"
"29620","Lansing-East Lansing, MI",".",".","37","7","0.08","0.066","19","5","1","17","7.6",".",".","."
"29660","Laramie, WY",".",".",".",".","0.08","0.069",".",".",".","10","4.6","106","25","."
"29700","Laredo, TX","2.2","1.2",".",".","0.08","0.065",".",".",".",".",".","105","38","0.01"
